社保基金的投资方向,证券市场,包含,社保基金的投资方向包括四个方面：银行存款、国债买卖、投资企业债券和金融债券、进入证券市场。
福利,道德伦理的说教,包含,福利往往包含着道德伦理的说教
科学合理的工作说明书,绩效指标,包含,科学合理的工作说明书必然包含绩效指标一项
简单的学习过程,组织的大量渐进型创新,包含,简单的学习过程包括组织的大量渐进型创新。
管理体系设计,奖金,包含,进而影响薪酬战略）；制度层面是薪酬管理体系设计的具体内容（包括薪酬结构、薪酬水平、奖金、福利等
管理体系设计,福利,包含,进而影响薪酬战略）；制度层面是薪酬管理体系设计的具体内容（包括薪酬结构、薪酬水平、奖金、福利等
管理体系设计,薪酬水平,包含,进而影响薪酬战略）；制度层面是薪酬管理体系设计的具体内容（包括薪酬结构、薪酬水平、奖金、福利等
管理体系设计,薪酬结构,包含,进而影响薪酬战略）；制度层面是薪酬管理体系设计的具体内容（包括薪酬结构、薪酬水平、奖金、福利等
管理流程,企业的人力资源管理流程,包含,管理流程包括企业的人力资源管理流程、财务管理流程等。
管理者的能力,学习的能力,包含,一个管理者的能力应该包括四个方面：一是学习的能力
系统的人力资源管理体系,工作分析,包含,和前文所述的工作分析、招聘甄选等共同构成系统的人力资源管理体系。
系统的人力资源管理体系,招聘甄选,包含,和前文所述的工作分析、招聘甄选等共同构成系统的人力资源管理体系。
素质维度,压力的反应能力,包含,素质维度包括对压力的反应能力、智力、身体协调性和服务意识等。
素质维度,服务意识,包含,素质维度包括对压力的反应能力、智力、身体协调性和服务意识等。
组合薪酬制,岗位技能薪酬制,包含,组合薪酬制的两种主要组合形式是岗位技能薪酬制和多元的组合薪酬制。
组织业绩,组织的经营成果,包含,组织业绩包括了一个组织的经营成果——成本（费用）与营收（收入）。
组织人力资源补偿规划,福利保障补偿规划,包含,组织人力资源补偿规划的内容主要包括现值补偿规划、福利保障补偿规划和期望补偿规划。
组织人力资源补偿规划,现值补偿规划,包含,组织人力资源补偿规划的内容主要包括现值补偿规划、福利保障补偿规划和期望补偿规划。
组织成员能力,专业能力,包含,组织成员能力包括两大类:第一类是专业能力
组织文化,物质要素,包含,组织文化包括物质要素、行为要素和精神要素
组织文化,精神要素,包含,组织文化包括物质要素、行为要素和精神要素
组织文化,行为要素,包含,组织文化包括物质要素、行为要素和精神要素
组织文化的冲突,集成业务文化模式,包含,分销型文化与集成业务文化模式构成了组织文化的冲突
组织文化的基本内容,价值观体系,包含,组织文化的基本内容包括组织的价值观体系、管理理念、职业伦理以及团队意识等要素。
组织文化的基本内容,团队意识,包含,组织文化的基本内容包括组织的价值观体系、管理理念、职业伦理以及团队意识等要素。
组织文化的基本内容,管理理念,包含,组织文化的基本内容包括组织的价值观体系、管理理念、职业伦理以及团队意识等要素。
组织文化的基本内容,职业伦理,包含,组织文化的基本内容包括组织的价值观体系、管理理念、职业伦理以及团队意识等要素。
组织的人工成本,人力资本收益,包含,人力资本收益实际上构成了组织的人工成本
组织的文化资本,具有物质性的组织理念,包含,组织的文化资本既包括具有物质性的组织理念、组织精神、组织气氛
组织的文化资本,组织气氛,包含,组织的文化资本既包括具有物质性的组织理念、组织精神、组织气氛
组织的文化资本,组织精神,包含,组织的文化资本既包括具有物质性的组织理念、组织精神、组织气氛
组织管理的范围,员工发展,包含,将员工发展纳入组织管理的范围
组织背景,人际关系,包含,组织背景包括人际关系、群体素质、领导因素、组织状况等。
经典的组织结构形式,事业部式,包含,5.经典的组织结构形式包括四种类型：职能式、事业部式（区域性、产品性和顾客性）、混合式、矩阵式。
结构体系的内容,职能结构,包含,这个结构体系的内容主要包括：·职能结构
给付期限,等待期,包含,失业保险金的给付期限包括等待期和最长给付期。
给付期限,最长给付期,包含,失业保险金的给付期限包括等待期和最长给付期。
绝对评估法,360度考核法,包含,绝对评估法主要包括自我报告法、业绩评定表法、因素考核法和360度考核法等。
绝对评估法,业绩评定表法,包含,绝对评估法主要包括自我报告法、业绩评定表法、因素考核法。
绝对评估法,因素考核法,包含,绝对评估法主要包括自我报告法、业绩评定表法、因素考核法。
绩效指标体系,绩效指标,包含,完整意义上的绩效指标体系不仅包括绩效指标
绩效管理,绩效考核,包含,绩效考核是绩效管理的一个不可或缺的组成部分。
绩效考核,组织考核,包含,绩效考核包括组织考核与员工考核
绩效考核,员工考核,包含,绩效考核包括组织考核与员工考核
绩效计划,工作计划,包含,绩效计划主要包括工作计划和绩效指标两种形式。
绩效计划,绩效指标,包含,绩效计划主要包括工作计划和绩效指标两种形式。
绩效评价的范畴,个人潜力,包含,将个人潜力和能力也纳入绩效评价的范畴；此时
绩效评价的范畴,能力,包含,将个人潜力和能力也纳入绩效评价的范畴；此时
绩效面谈,改进措施,包含,绩效面谈的内容主要包括工作业绩、行为表现、改进措施和新的目标等四个主要方面。
美国戴尔公司的培训内容,技术技能,包含,美国戴尔公司的培训内容则包括企业文化定位、技术技能、领导艺术及挖掘员工潜能方面的课程。
美国戴尔公司的培训内容,领导艺术,包含,美国戴尔公司的培训内容则包括企业文化定位、技术技能、领导艺术及挖掘员工潜能方面的课程。
美国的劳动力范畴,劳动力,包含,美国的劳动力范畴包含以下几个基本概念：劳动力、非劳动力、就业者和失业者。
美国的劳动力范畴,失业者,包含,美国的劳动力范畴包含以下几个基本概念：劳动力、非劳动力、就业者和失业者。
美国的劳动力范畴,非劳动力,包含,美国的劳动力范畴包含以下几个基本概念：劳动力、非劳动力、就业者和失业者。
美国职业生涯联盟,美国职业生涯信息网,包含,如美国职业生涯联盟（包括美国工作银行、美国学习交换协会、美国职业生涯信息网以及美国服务网）。
老年人福利的必要内容,直接的现金津贴,包含,按照普遍性原则为老年人提供直接的现金津贴就构成了老年人福利的必要内容。
细类,工种名称,包含,每一细类（职业）的内容包括职业编码、职业名称、职业定义、职业描述及归入本职业的工种名称与编码等。
细类,职业名称,包含,每一细类（职业）的内容包括职业编码、职业名称、职业定义、职业描述及归入本职业的工种名称与编码等。
细类,职业定义,包含,每一细类（职业）的内容包括职业编码、职业名称、职业定义、职业描述及归入本职业的工种名称与编码等。
细类,职业描述,包含,每一细类（职业）的内容包括职业编码、职业名称、职业定义、职业描述及归入本职业的工种名称与编码等。
细类,职业编码,包含,每一细类（职业）的内容包括职业编码、职业名称、职业定义、职业描述及归入本职业的工种名称与编码等。
职业动机,职业洞察力,包含,职业动机包括职业适应性、职业洞察力与职业认同感三个方面。
职业动机,职业适应性,包含,职业动机包括职业适应性、职业洞察力与职业认同感三个方面。
职业发展理论,职业生涯,包含,这一时期的职业发展理论不只是包含职业生涯
职业安全,职业生涯设计,包含,这种“职业安全”不仅包括职业生涯设计
职业开发,个人角度的职业规划,包含,职业开发包含两个过程：个人角度的职业规划和组织角度的职业管理。
职业开发,组织角度的职业管理,包含,职业开发包含两个过程：个人角度的职业规划和组织角度的职业管理。
职业开发,职业管理,包含,职业开发包含两个过程：职业规划和职业管理。
职业开发,职业规划,包含,职业开发包含两个过程：职业规划和职业管理。
职业特定要求,特定的职业知识,包含,职业特定要求还包括特定的职业知识、技能以及机器、工具和设备
职业生涯,工作相关的个人活动,包含,与工作相关的个人活动及其对这些活动所做出的主观反应都是其职业生涯的组成部分
职业生涯的定义,易变性职业生涯,包含,现时期关于职业生涯的定义包括易变性职业生涯与多元职业生涯。
职业生涯管理,员工的自我管理,包含,职业生涯管理一般包括两个方面：第一是员工的自我管理
职业生涯计划,生涯目标,包含,职业生涯计划一般包括职业、生涯目标和职业生涯通道三个方面的内容
职业生涯计划,职业,包含,职业生涯计划一般包括职业、生涯目标和职业生涯通道三个方面的内容
职业生涯计划,职业生涯通道,包含,职业生涯计划一般包括职业、生涯目标和职业生涯通道三个方面的内容
职业的敏感性,职业弹性,包含,职业的敏感性包括职业弹性、职业洞察力和职业认同感等几个方面。
职业的敏感性,职业洞察力,包含,职业的敏感性包括职业弹性、职业洞察力和职业认同感等几个方面。
职业的敏感性,职业认同感,包含,职业的敏感性包括职业弹性、职业洞察力和职业认同感等几个方面。
职业管理,职业规划,包含,职业管理往往又包括职业规划
职位,战略性任务,包含,职位有三大特征：一是每一个职位都是战略性任务和运作性任务的组合；二是职位在组织中层级越高
职位,运作性任务,包含,职位有三大特征：一是每一个职位都是战略性任务和运作性任务的组合；二是职位在组织中层级越高
职位分析,职位描述,包含,职位分析的最终结果包括两个部分：职位描述和职位规范(任职资格)。
职位分析,职位规范,包含,职位分析的最终结果包括两个部分：职位描述和职位规范(任职资格)。
职位升降,员工行为能力的考核,包含,因此对员工工作绩效的考核以及对员工行为能力的考核就构成了职位升降的客观依据
职位升降,工作绩效的考核,包含,因此对员工工作绩效的考核以及对员工行为能力的考核就构成了职位升降的客观依据
职位等级,职位的价值差异,包含,带宽主要取决于以下几个方面的因素：·职位等级所包含职位的价值差异性：价值差异性越大
职位等级说明,工作的任务,包含,职位等级说明中应包括工作的任务、类型和特点
职位评价,学历,包含,则职位评价中必须包含学历与相关工作经验两项内容。
职务的信息描述,工作条件,包含,对职务的信息描述通常包括工作条件、工具与仪器
背景材料,企业组织图,包含,这些背景材料包括企业组织图、岗位配置图、工作流程图以及原有的工作说明书等。
背景材料,原有的工作说明书,包含,这些背景材料包括企业组织图、岗位配置图、工作流程图以及原有的工作说明书等。
背景材料,工作流程图,包含,这些背景材料包括企业组织图、岗位配置图、工作流程图以及原有的工作说明书等。
背景调查,学历,包含,背景调查通常包括犯罪记录、信用状况、工作经历、学历和从业许可等。
胜任力,价值观,包含,许多学者认为胜任力包括了知识、态度、技能和价值观。
胜任力,抽象的能力,包含,（1）胜任力：包含各种明确的或较为抽象的能力；
胜任力模型,胜任力标准,包含,胜任力标准即可构成一组胜任力模型；为帮助管理者开发他们的员工
能力,无关的原始能力,包含,能力是由许多彼此无关的原始能力所构成的。
英国失业保险制度类型,强制性失业保险,包含,英国失业保险制度类型是由强制性失业保险和失业救助共同构成的双层次保障制度[9]。
营销部经理的考核,团队建设,包含,对营销部经理的考核中包括了团队建设和客户服务质量考核指标。
营销部经理的考核,客户服务质量考核,包含,对营销部经理的考核中包括了团队建设和客户服务质量考核指标。
薪酬,内在薪酬,包含,并将薪酬划分为外在薪酬和内在薪酬
薪酬,基本工资,包含,其薪酬是基本工资和基于绩效的可变薪酬的组合。
薪酬,外在报酬,包含,所以薪酬应当包括外在报酬与内在报酬两个方面。
薪酬,外在薪酬,包含,并将薪酬划分为外在薪酬和内在薪酬
薪酬,奖励性报酬,包含,确定应付给每个职务岗位占有者的薪酬（包括基薪、奖励性报酬和福利津贴）；·根据定期的工作业绩考评
薪酬,福利津贴,包含,确定应付给每个职务岗位占有者的薪酬（包括基薪、奖励性报酬和福利津贴）；·根据定期的工作业绩考评
薪酬管理体系设计,奖金,包含,进而影响薪酬战略）；制度层面是薪酬管理体系设计的具体内容（包括薪酬结构、薪酬水平、奖金、福利等
薪酬管理体系设计,福利,包含,进而影响薪酬战略）；制度层面是薪酬管理体系设计的具体内容（包括薪酬结构、薪酬水平、奖金、福利等
薪酬管理体系设计,薪酬水平,包含,进而影响薪酬战略）；制度层面是薪酬管理体系设计的具体内容（包括薪酬结构、薪酬水平、奖金、福利等
薪酬管理体系设计,薪酬结构,包含,进而影响薪酬战略）；制度层面是薪酬管理体系设计的具体内容（包括薪酬结构、薪酬水平、奖金、福利等
薪酬等级系数,不规则系数,包含,薪酬等级系数在形式上往往包括累进系数、累退系数、等差系数和不规则系数等四种形式。
薪酬等级系数,等差系数,包含,薪酬等级系数在形式上往往包括累进系数、累退系数、等差系数和不规则系数等四种形式。
薪酬等级系数,累进系数,包含,薪酬等级系数在形式上往往包括累进系数、累退系数、等差系数和不规则系数等四种形式。
薪酬等级系数,累退系数,包含,薪酬等级系数在形式上往往包括累进系数、累退系数、等差系数和不规则系数等四种形式。
薪酬调查,基准职位,包含,薪酬调查仅包括基准职位。
行为导向的维度,例行的巡逻任务,包含,行为导向的维度包括撰写报告、执行例行的巡逻任务、处理公共事务以及参与培训等
行为导向评估方法,行为观察法,包含,行为导向评估方法主要包括行为锚定法和行为观察法等
行为导向评估方法,行为锚定法,包含,行为导向评估方法主要包括行为锚定法和行为观察法等
行为导向评估法,特殊事件,包含,行为导向评估法主要包括行为锚定法、行为观察法和以特殊事件为基础的绩效考核。
行为导向评估法,行为观察法,包含,行为导向评估法主要包括行为锚定法、行为观察法和以特殊事件为基础的绩效考核。
行为导向评估法,行为锚定法,包含,行为导向评估法主要包括行为锚定法、行为观察法和以特殊事件为基础的绩效考核。
行为文化,制度文化,包含,因此本书中将制度文化也纳入行为文化的范畴。
行为绩效,任务绩效,包含,认为行为绩效包括任务绩效和关系绩效两方面
访谈人员,员工,包含,访谈人员至少应该包括6名员工和2名直线管理者。
访谈人员,直线管理者,包含,访谈人员至少应该包括6名员工和2名直线管理者。
访谈对象,员工代表,包含,访谈对象包括员工代表和直线管理者。
访谈对象,直线管理者,包含,访谈对象包括员工代表和直线管理者。
评价中心的构想效度,人格测验,包含,对以无领导小组讨论、文件筐和人格测验构成的一个评价中心的构想效度和结构模型进行了研究。
评价中心的构想效度,文件筐,包含,对以无领导小组讨论、文件筐和人格测验构成的一个评价中心的构想效度和结构模型进行了研究。
评估标准,客户满意度,包含,评估标准包括产量、质量、成本、时间和客户满意度。
评估的工作行为变量,工作态度,包含,评估的工作行为变量包括工作态度、工作行为的规范性、操作技能的熟练性、解决问题的能力等。
评估的工作行为变量,工作行为的规范性,包含,评估的工作行为变量包括工作态度、工作行为的规范性、操作技能的熟练性、解决问题的能力等。
评估的工作行为变量,解决问题的能力,包含,评估的工作行为变量包括工作态度、工作行为的规范性、操作技能的熟练性、解决问题的能力等。
劳动合同期限,试用期,包含,《劳动合同法》规定：试用期包含在劳动合同期限内。
调查内容,员工招聘渠道,包含,调查内容包括员工招聘渠道、甄选方案、参与面试部门以及面试类型。
调查内容,甄选方案,包含,调查内容包括员工招聘渠道、甄选方案、参与面试部门以及面试类型。
调查反馈,组织成员,包含,调查反馈通常包括以下五个步骤：(1)包括最高管理层在内的所有组织成员
调查对象,不同类型的员工,包含,调查对象包括企业中的人事经理和不同类型的员工。
调查对象,企业中的人事经理,包含,调查对象包括企业中的人事经理和不同类型的员工。
跨文化管理,组织文化,包含,跨文化管理实际上是组织文化在不同的民族文化层面中进行的组织、战略、人员的组合
跨文化行为培训,交往技能培训,包含,跨文化行为培训的内容主要包括实地体验（或模拟实地体验)和人际交往技能培训。
软性数据,工作习惯,包含,软性数据通常包括以下几个方面：组织氛围、满意度、新技能、工作习惯、发展以及创造性（见表8-8）。
软性数据,组织氛围,包含,软性数据通常包括以下几个方面：组织氛围、满意度、新技能、工作习惯、发展以及创造性（见表8-8）。
通行的工资结构,传统的职位等级结构,包含,在国际上通行的工资结构往往包括传统的职位等级结构和宽带结构。
通行的工资结构,宽带结构,包含,在国际上通行的工资结构往往包括传统的职位等级结构和宽带结构。
采用的模拟情境测试,公文处理,包含,评价中心技术采用的模拟情境测试包括无领导小组讨论、公文处理、演讲、角色扮演等。
采用的模拟情境测试,角色扮演,包含,评价中心技术采用的模拟情境测试包括无领导小组讨论、公文处理、演讲、角色扮演等。
重要的利益相关者,员工,包含,一家普通子公司重要的利益相关者包括上级公司、客户、员工、社会民众、媒体、税务、财政等方面
重要的利益相关者,社会民众,包含,一家普通子公司重要的利益相关者包括上级公司、客户、员工、社会民众、媒体、税务、财政等方面
量表,生活事件,包含,量表包括43项生活事件
销售培训,现代市场营销,包含,销售培训主要包括以下内容：现代市场营销与销售
集团培训工作,工作会议,包含,作为推进战略执行的重要管理工具；各类工作会议和工作研讨都是集团培训工作的组成部分
集团培训工作,工作研讨,包含,作为推进战略执行的重要管理工具；各类工作会议和工作研讨都是集团培训工作的组成部分
面向劳动者的福利,机构福利,包含,面向劳动者的福利通常划分职业福利或机构福利范畴
面向劳动者的福利,职业福利,包含,面向劳动者的福利通常划分职业福利或机构福利范畴
预见能力,宏观层面上的预见能力,包含,这种预见能力既包括宏观层面上的预见能力
领导者的专门能力,监控能力,包含,领导者的专门能力主要包括：（1）自我监控能力。
高收入行业,计算机服务业,包含,“尽管目前高收入行业也包括计算机服务业等高科技行业
货币成本,直接成本,包含,货币成本由两部分组成：直接成本与间接成本或机会成本。
货币成本,间接成本,包含,货币成本由两部分组成：直接成本与间接成本或机会成本。
支援功能,人力资源,包含,支援功能通常包括财务、人力资源、营销与服务等部门的活动。
政治因素,国的政治环境,包含,影响企业员工配置活动的政治因素主要包括一国的政治环境、政府的管理方式以及政府的方针政策等。
政治因素,政府的管理方式,包含,影响企业员工配置活动的政治因素主要包括一国的政治环境、政府的管理方式以及政府的方针政策等。
整个人事测评工作,心理测验,包含,心理测验是整个人事测评工作的组成部分之一。
整个工作分析的过程,信息分析,包含,整个工作分析的过程包括计划、设计、信息分析、结果表述与指导运用五个环节。
整个测评对象,评价标准体系内容,包含,使整个测评对象包含在评价标准体系内容之中。
整个薪酬管理,薪酬方案,包含,对薪酬方案进行有效的沟通是整个薪酬管理中十分重要的组成部分
整个设计过程,兼职行为科学家,包含,整个设计过程包含了一个全职、两个兼职行为科学家的努力和一个小组领导者的监督努力。
文化建设,制度建设,包含,必须把制度建设纳入组织文化建设的范围之内
文化模式,价值系统,包含,由此价值系统所构成的文化模式；在态度、评价及情绪倾向等上面所表现出来的精神品质
文化系统,复杂的价值观,包含,文化系统包含了复杂的价值观、信仰、符号和其他观念
文化维度,信念系统,包含,以及决策与参与模式；文化维度包括规范、信念系统、价值、认知结构、对人生意义的看法等[33]。
新的《企业文化手册》,企业文化纲领,包含,新的《企业文化手册》中包含了《企业文化纲领》、《员工日常行为规范》等内容。
方面的信息分析,工作岗位本身特征,包含,对四个方面的信息分析包括：①工作岗位本身特征分析
无差异曲线,收入,包含,无差异曲线是指能够给消费者带来相同满足程度或效用的所有闲暇和收入的组合点的轨迹。
无形资源,人力资源,包含,无形资源包括人力资源、品牌和文化资源等。
无形资源,文化资源,包含,无形资源包括人力资源、品牌和文化资源等。
智力水平的高低,甄选标准,包含,往往已将智力水平的高低包含在甄选标准里面了。
有形资源,生产设备,包含,有形资源包括财务资本、生产设备等
有形资源,财务资本,包含,有形资源包括财务资本、生产设备等
有效的培训制度,市场,包含,惠普早已形成一套有效的培训制度（包括专业、技术、市场、管理等诸多方面
有效的领导能力,团队领导,包含,有效的领导能力包括建立信任、团队领导以及关注工作质量与秩序等。
权利义务关系,医疗保险付费方,包含,医疗服务供给方、医疗服务需求方与医疗保险付费方分别构成了三对权利义务关系
构建职位的任职资格,推导方法,包含,构建职位的任职资格主要有以下五种途径：·以工作为导向的推导方法
标准化问卷,评定量表,包含,向这些员工发放四份标准化问卷搜集数据；O*NET数据搜集项目中包含数百个评定量表
标准组件式福利,福利,包含,标准组件式福利是由企业同时推出多种固定的“福利组合”
标杆管理,教育制度,包含,标杆管理的内容包括教育制度、海关通关、科研制度、企业创立手续等。
核心竞争力,对外影响能力,包含,核心竞争力主要包括核心技术能力、组织协调能力、对外影响能力和应变能力
核心竞争力,应变能力,包含,核心竞争力主要包括核心技术能力、组织协调能力、对外影响能力和应变能力
核心竞争力,组织协调能力,包含,核心竞争力主要包括核心技术能力、组织协调能力、对外影响能力和应变能力
核心能力,具体的能力要素,包含,在每一项核心能力中又包括诸多具体的能力要素。
核心能力,层次的竞争力要素,包含,将核心能力分解成下一层次的竞争力要素
正式沟通会议的开发,沟通方案,包含,任何沟通方案中最重要的组成部分是正式沟通会议的开发和实施。
正比例关系,社会救助的标准,包含,它与社会救助的标准构成正比例关系；二是一定时期的社会平均收入水平
沟通内容,公司战略,包含,沟通内容包括公司战略、裁员原因介绍、裁员标准和裁员过程说明等。
沟通方式,员工会议,包含,沟通方式包括员工会议、通知、信函和内部刊物等。
法定福利,住房公积金,包含,法定福利主要包括养老保险、失业保险、医疗保险、工伤保险、生育保险五大险种以及住房公积金
法定福利,养老保险,包含,法定福利主要包括养老保险、失业保险、医疗保险、工伤保险、生育保险五大险种以及住房公积金
法定福利,医疗保险,包含,法定福利主要包括养老保险、失业保险、医疗保险、工伤保险、生育保险五大险种以及住房公积金
法定福利,失业保险,包含,法定福利主要包括养老保险、失业保险、医疗保险、工伤保险、生育保险五大险种以及住房公积金
法定福利,工伤保险,包含,法定福利主要包括养老保险、失业保险、医疗保险、工伤保险、生育保险五大险种以及住房公积金
法定福利,现代企业的福利,包含,现代企业的福利可以区分为两大组成部分：一部分称为法定福利
法定福利,生育保险五大险种,包含,法定福利主要包括养老保险、失业保险、医疗保险、工伤保险、生育保险五大险种以及住房公积金
法定福利,福利,包含,对应于福利的两个组成部分——法定福利与企业自主福利
测评与选拔标准体系,测评内容,包含,测评内容、测评目标与测评指标共同构成了测评与选拔标准体系的纵向结构。
测评与选拔标准体系,测评指标,包含,测评内容、测评目标与测评指标共同构成了测评与选拔标准体系的纵向结构。
测评主体,素质测评,包含,素质测评由两部分组成：“测评主体采用科学的方法
测评手段,情境模拟,包含,测评手段包括纸笔测验、结构化面试、文件框、情境模拟等等。
测评手段,纸笔测验,包含,测评手段包括纸笔测验、结构化面试、文件框、情境模拟等等。
测评手段,结构化面试,包含,测评手段包括纸笔测验、结构化面试、文件框、情境模拟等等。
测评报告,能力测评,包含,一份高中生的职业发展测评报告中包括了以下一段有关能力测评的结果[2]。
测评指标的编制,测评目标内涵,包含,测评指标的编制包括对测评目标内涵与外延的分析
测评标准,测评指标,包含,测评目标与测评指标是构成人员素质测评标准的两个方面。
测评资料,定量资料,包含,测评资料包括定性资料与定量资料。
测试系统,操作等能力因素的测量,包含,该测试系统包括人格、心理运动以及诸如航空知识、操作等能力因素的测量与评价
浮动薪酬,薪酬,包含,现金薪酬的主要构成为基本工资、固定奖金、浮动薪酬以及现金津贴。
海尔的企业理念,企业哲学,包含,研究者发现海尔的企业理念鲜明地包含了企业哲学、企业宗旨以及核心价值观等组成部分
海尔的企业理念,核心价值观,包含,研究者发现海尔的企业理念鲜明地包含了企业哲学、企业宗旨以及核心价值观等组成部分
混合型事务,责任的履行,包含,这种责任的履行构成混合型事务。
激励计划,组织的激励计划,包含,激励计划包括了个人、团队和组织的激励计划（如前文图4-1“奖金的内容结构”所示）。
特定的职位等级,工作职位,包含,某一特定的职位等级中所包含的各种工作职位应遵循这样的原则：它们的工作任务、义务和责任大体相当
特殊人员,劳动者,包含,这些特殊人员包括从事接触职业病危害作业的劳动者未进行离岗前职业健康检查
特殊贡献奖赏计划,“心中的英雄”奖励计划,包含,这些特殊贡献奖赏计划包括“心中的英雄”奖励计划、总裁奖和“成功精神奖”。
独立的法律部门,社会保障法律,包含,社会保障法律构成为一个独立的法律部门
狭义的老年人福利,现金资助,包含,狭义的老年人福利主要包括两大部分：一是现金资助
现代社会保障体系的主体,社会保险,包含,社会保险事实上构成了现代社会保障体系的主体和核心。
现代经营观念,为中心的人力资源观念,包含,现代经营观念包括市场观念、创新观念、以“人”为中心的人力资源观念等。
现代经营观念,市场观念,包含,现代经营观念包括市场观念、创新观念、以“人”为中心的人力资源观念等。
现行社会保障制度,儿童补贴,包含,日本现行社会保障制度的基本内容包括：面向一般国民的环境政策、公共卫生政策、儿童补贴
现阶段社会保障制度,非正式制度安排,包含,正式制度安排与非正式制度安排的结合正日益构成现阶段社会保障制度建设的新特色
生活方式,思维方式,包含,生活方式包括行为方式和思维方式
生活方式,思考方式,包含,生活方式包括行为方式和思考方式
生活方式,行为方式,包含,生活方式包括行为方式和思维方式
电子求职信,应聘的职位,包含,当一封希望应聘VB工程师的电子求职信(包括电子简历与希望应聘的职位)进入公共邮箱时
目标工作,任务,包含,对目标工作包含的任务和要求进行分析和描述。
目标管理,目标成果的考核,包含,目标管理包括了目标的制定、目标的实施和目标成果的考核；层次性使得目标管理在目标结构上具有层次性
目标管理工作,指标体系,包含,指标值的确定和使用将由企业管理部门在指标体系纳入目标管理工作时完成。
直接成本,培训活动,包含,直接成本包括雇员在培训期间的工资和举办培训活动所需要的费用
直接成本,货币成本,包含,货币成本由两部分组成：直接成本与间接成本或机会成本。
直接成本,雇员在培训期间的工资,包含,直接成本包括雇员在培训期间的工资和举办培训活动所需要的费用
直线经理的职责,薪酬建议权,包含,直线经理的职责主要有：一是薪酬建议权；二是部分薪酬决定权；三是学习与成长方面
相关培训内容,压力管理,包含,相关培训内容包括应对变化、压力管理和自我反省。
相关法律体系,社会保障,包含,社会保障相关法律体系是指一些国家制定的包含有与社会保障内容相关的法律所构成的体系
相对评估法,简单排序法,包含,相对评估法主要包括简单排序法和配对比较法
相对评估法,配对比较法,包含,相对评估法主要包括简单排序法和配对比较法
研究范围,非劳动力人口,包含,它的研究范围包括16岁以下的非劳动力人口。
社会主流文化,亚文化,包含,亚文化是某一社会主流文化中一个较小的组成部分。
社会保险,养老保险,包含,我国的社会保险包括养老保险、医疗保险、工伤保险、失业保险和生育保险。
社会保险,医疗保险,包含,我国的社会保险包括养老保险、医疗保险、工伤保险、失业保险和生育保险。
社会保险,失业保险,包含,我国的社会保险包括养老保险、医疗保险、工伤保险、失业保险和生育保险。
社会保险,工伤保险,包含,我国的社会保险包括养老保险、医疗保险、工伤保险、失业保险和生育保险。
社会保险,生育保险,包含,我国的社会保险包括养老保险、医疗保险、工伤保险、失业保险和生育保险。
