监控者,分配者,未知,信息类包括发言人、联系人和监控者；决策类包括领导者、企业家、分配者。
测试系统,人格,未知,该测试系统包括人格、心理运动以及诸如航空知识、操作等能力因素的测量与评价
激励功能,组织行为主体,未知,企业文化对组织行为主体所产生的激发、动员、鼓舞、推进的作用就构成了它的激励功能。
监控机制,组织创新,未知,这种监控机制包括对企业技术创新和组织创新的各类动力源和信息源的监控。
生产的等产量曲线,家庭商品,未知,家庭生产的等产量曲线就是指在生产同样家庭商品产量的家庭生产时间和购买物品的不同要素组合的轨迹。
现金津贴,薪酬,未知,现金薪酬的主要构成为基本工资、固定奖金、浮动薪酬以及现金津贴。
环境探索,职业生涯决定,未知,环境探索还包括了解家庭对职业生涯决定的影响。
特定的职位等级,责任,未知,某一特定的职位等级中所包含的各种工作职位应遵循这样的原则：它们的工作任务、义务和责任大体相当
物理环境变革,工作场所的位置,未知,物理环境变革包括对工作场所的位置和布局安排的改变。
A咨询公司,目标岗位,未知,A咨询公司为依据目标岗位对报名的竞聘者进行了胜任力的排序和分析
个人的职业,个人的职业开发,未知,组织的存在和发展依赖于个人的职业工作、依赖于个人的职业开发与发展。
企业战略的制定,企业内部的技术能力,未知,企业战略的制定和实施依赖于企业现有的资源水平及体现在企业内部的技术能力和管理能力。
企业战略的制定,管理能力,未知,企业战略的制定和实施依赖于企业现有的资源水平及体现在企业内部的技术能力和管理能力。
企业薪酬体系设计,企业的薪酬理念,未知,并据此确立企业的薪酬理念；薪酬理念是企业薪酬体系设计的依据
传统方案,工作时间,未知,这类薪酬形式与传统方案的区别是：前者的工资不仅仅取决于工作时间或资历
公司战略,组织的未来发展方向,未知,公司战略就是依据组织所拥有的资源勾画出组织的未来发展方向
劳动力,收入要求,未知,劳动力参与的水平和方式取决于就业机会的多少和收入要求
劳动合同,工作职责描述,未知,工作职责描述是不能胜任工作而解除劳动合同的唯一依据和基础。
劳动数量,产品市场,未知,劳动数量直接取决于产品市场所需要的产出量。
员工,工作态度,未知,员工可以依据工作业绩和工作态度分为以下四种类型。
员工,自动离职,未知,自动离职是员工依据个人意愿所做的离职
命题人员,考试大纲,未知,命题人员必须明确试题编写的依据是根据考试大纲制定的双向细目表或试卷编制蓝图。
培训与开发系统,企业发展战略,未知,一、企业培训与开发系统设计的出发点1.依据企业发展战略确定培训开发策略
基于能力,核心能力,未知,基于能力的规划模式以及依据核心能力挑选员工
奖励,等级关系,未知,共享奖励；他们看重的是群体的和谐、统一和忠诚；英国人和法国人则遵循另一个取向：他们依赖于等级关系
审计的主要任务,特定的人力资源制度,未知,人力资源制度合理性审计的主要任务就是依据这些标准去对特定的人力资源制度进行审计分析
进行职位等级的划分,任务,未知,我们根据以下步骤进行职位等级的划分：·依据完成任务所必需的决策的种类和水平对各项工作进行分类
计算方法,赛季的收入,未知,它的计算方法首先是在每年6月依据近几年篮球事业收入（BRI）预测下一赛季的收入
薪酬的确定,一岗数薪制,未知,薪酬的确定同样是依据岗位要求而定的；实行一岗数薪制
营销总监,信托营销总部,未知,营销总监进行年终考评时参考的客观依据由信托营销总部有关职能部门提供。
职务,绩效考核结果,未知,这种职务调整在很大程度上是以绩效考核结果为依据的。
职业分层,不同的职业,未知,这是职业分层的依据；如果只是笼统地宣讲不同的职业是社会分工的需要
结构性分析法,分析对象,未知,有结构性分析法和非结构性分析法；依据分析对象的不同划分
社会化过程的阶段模型,结果划分,未知,社会化过程的阶段模型一般是依据心理学的研究结果划分的。
平衡计分卡,～20个绩效指标,未知,平衡计分卡的成功取决于它的简洁性：只要15～20个绩效指标就行了。
是员工,企业的战略目标,未知,它大致的理念是员工依据企业的战略目标对自己的年度业绩目标作出承诺
绩效管理,员工,未知,绩效管理是依据员工和他们的直接主管之间达成的协议
职位层级,基本工资的比重,未知,可以发现职位层级越高，基本工资的比重越低，变动部分的比重越高。
承担的战略责任,战略因素,未知,一般来说，组织中层级越高的人员，其承担的战略责任就越大，其报酬包中与战略因素相挂钩的比重就越高。
承担的战略责任,报酬包,未知,一般来说，组织中层级越高的人员，其承担的战略责任就越大，其报酬包中与战略因素相挂钩的比重就越高。
劳动需求,市场,未知,经济增长快速发展时，资本投资需求增大，从而导致对劳动需求增加，市场运行的结果会导致劳动供给增加。
高级行政官员,当前政策问题,未知,（4）通过政府高级行政官员之间的交流与研讨，促进学员加深对当前政策问题及其难点的认识。
部门全体员工,基层员工,未知,每季度举办一次部门全体员工参加的聚餐例会，以促进基层员工与领导层之间的沟通与交流。
进行中的评价中心,评价员差别的控制,未知,这些现象启示我们，应对进行中的评价中心测评实行质量监控，加强对评价员差别的控制与调整。
资本市场,劳资关系,未知,（2）促进资本市场和劳动力市场的完善，有利于改善劳资关系。
薪酬体系的个性化,薪酬体系,未知,其优点是可以实现薪酬体系的个性化，增强精确性；保证薪酬体系具备外部竞争力。
考核结果的可信度,考核者的培训,未知,要保持考核结果的可信度和效能，就必须加强对考核者的培训。
绩效考核结果,工作成效,未知,绩效考核结果反馈给员工后，有利于他们认识自己的工作成效，发现自己工作过程中的短板所在。
绩效管理,员工,未知,绩效管理是管理者和员工双方就目标及如何达到目标而达成共识，并促进员工成功地达到目标的管理方法。
经济增长,市场,未知,经济增长快速发展时，资本投资需求增大，从而导致对劳动需求增加，市场运行的结果会导致劳动供给增加。
组织文化的变革,连续的文化过程,未知,组织文化的变革和创新实际上就是一个增强文化动力、克服阻力的连续的文化过程。
组织文化变革的本质特征,组织文化的进步,未知,因此，正确认识组织文化变革的本质特征，对于促进组织文化的进步具有重要意义。
生活方式,行政官员,未知,（8）通过个人保健、生活方式、财务状况评价促进行政官员为承担领导职责做好准备。
测评与选拔标准体系,测评与选拔主体,未知,测评与选拔标准体系的建立还有利于测评与选拔主体深化对于人员和工作的认识。
日本的失业保险金,连续就业保险金,未知,按照支付的目的和性质，日本的失业保险金可分为求职者保险金、促进就业保险金和连续就业保险金三类。
无过失补偿原则的确立,劳动者,未知,无过失补偿原则的确立，有利于劳动者在工伤发生后能够得到及时的治疗和经济补偿。
新老员工座谈会,老员工,未知,每季度举办一次新老员工座谈会，增强了部门间的横向交流，增加了新员工向老员工学习的机会。
新的改革措施,员工,未知,这种新的改革措施通过降低工作资历的重要性，奖励成绩优异者，加强同级间的工作变动等办法鼓励员工。
文化积淀,文化转化,未知,1.注重文化积淀，促进文化转化
教育体系,企业职工培训,未知,美国商会是在美国影响很大的协会，这个协会为改进教育体系、促进企业职工培训起了很大作用。
提高生产率,个人工作熟练程度,未知,传统观点认为，分工有利于提高生产率，有利于提高个人工作熟练程度。
提高学员业务能力的同时,反应能力,未知,（5）在提高学员业务能力的同时，也加强了其反应能力和心理素质。
提高员工知识水平的同时,员工之间的交流,未知,开展读书活动在提高员工知识水平的同时，还有利于加强员工之间的交流合作。
战略目标,管理人才的培养,未知,企业要顺利实现自己的战略目标，就必须加强对管理人才的培养，提高他们的管理水平。
战略决策者,战略创新,未知,而恰恰是不被战略决策者看好的对现实的不满和改进的设想，却往往隐藏着许多有利于战略创新的问题。
我国现阶段劳动合同,劳动者的就业,未知,法律的这些规定主要是为了解决我国现阶段劳动合同短期化的普遍现象，促进劳动者的就业稳定。
巨大的生产力,日本经济的快速发展,未知,日本的“拿来主义”文化，转化成巨大的生产力，促进了日本经济的快速发展。
工作分析,工作分析的发展,未知,第一次世界大战前夕美国在大规模征兵过程中利用工作分析为人员测评选拔服务，也促进了工作分析的发展。
工会力量,员工,未知,随着工会力量的逐步增强，员工开始在合同中要求更多的福利。
就业管理职能,劳动力市场的宏观干预,未知,这一方面表现在劳动部门就业管理职能得到扩大和加强，政府开始对劳动力市场的宏观干预。
失业保险制度,失业保险,未知,可以看出，目前各国失业保险制度中促进就业的规定越来越多，失业保险越来越向就业保险靠拢。
失业保险制度,失业人员,未知,失业保险制度本身具有保障失业人员失业期间的基本生活和促进失业人员再就业两种功能。
外在的动机,自发的动机,未知,如果外在的动机增强，那么自发的动机就会受到抑制。
基本薪酬,企业的经营目标,未知,前两个目标主要依靠基本薪酬实现，而奖金计划更有利于帮助完成企业的经营目标。
培训部门,培训部门人员的培训,未知,4.提升企业内培训部门人员的素质，加强对培训部门人员的培训。
培训部门,培训人员,未知,外包的概念以及具体的流程，培训部门在未来将加强开发同外部培训人员和其他供应商的合作伙伴关系。
培训教师的因素,培训成果,未知,除了培训教师的因素外，员工培训后返回岗位，还需要一个能够促进培训成果转化的环境。
培训,培训和开发实效,未知,第四，要对培训和开发工作加强评估和总结，吸取教训，不断改进，提高培训和开发实效。
培养员工,绩效反馈的有效性,未知,通过运用技术手段，可以培养员工更积极的态度，从而增强绩效反馈的有效性。
国内消费需求,生产和就业规模的扩张,未知,（2）积极扩大国内消费需求，促进生产和就业规模的扩张。
员工的日常工作,员工,未知,能够有效指导员工的日常工作和自学，促进员工不断学习和提高。
员工忠诚度,企业凝聚力,未知,（4）提高员工忠诚度，增强企业凝聚力。
员工升职的机会,员工的激励,未知,这种方式一般用于员工晋升，给员工升职的机会，有利于对员工的激励。
员工个体,员工,未知,2.将员工个体和组织紧密联系起来，促进员工与企业共同成长和发展
员工,员工的自信心,未知,尊重需求是指员工希望自己得到他人的尊重，这将有利于提高员工的自信心，激发出员工的潜能。
受训员工,培训成果,未知,企业可通过在受训员工之间建立联系网络来增强培训成果在工作中的应用。
双重职业通道,市场等领域,未知,双重职业通道有利于激励在工程、技术、财务、市场等领域中有突出贡献的员工。
劳动力市场制度,经济的界限配置劳动力的制度,未知,显然，劳动力市场制度与计划经济制度相比，是一种有利于企业按技术的和经济的界限配置劳动力的制度。
劳动力,高比例的技术雇员的行业,未知,具体来讲，对劳动力派生需求的移动，有利于雇用高比例的技术雇员的行业的劳动力需求水平的上升。
利益考虑,经济关系,未知,（10）来华投资的跨国公司出于其本身利益考虑，愿促进其本国政府改善同中国的政治、经济关系。
养老保险,养老保险制度,未知,理顺管理体制是进一步发展养老保险、促进养老保险制度的统一性的要求。
儿童福利事业,义不容辞的职责,未知,中国政府是很重视儿童福利事业的，它把发展儿童福利、促进儿童健康成长当作义不容辞的职责。
体察受训者的社会需求,很重要的能力,未知,对培训者来说，善于体察受训者的社会需求并能迅速采取措施增强他们的归属感，是一种很重要的能力。
人岗匹配,人的职业适应性,未知,（2）增进人岗匹配，加强人的职业适应性，提高职业活动效率和职业培训的效率。
人力资本的地位,人力资本,未知,实际上标志着人力资本的地位和作用在极大地加强，也就是所谓的对人力资本的权利和地位的激励。
临时员工,培训部门,未知,目前，临时员工日益增多，对产品和服务的需求弹性也得到加强，因此对培训部门提出了挑战。
专业化,经营和生产成本,未知,（4）按产品划分事业部，便于组织专业化生产，形成规模经济，有利于节约经营和生产成本。
个体文化,组织成员,未知,如果个体文化与组织文化之间的一致性较强，则会促进组织成员与组织共同发展。
个体角度,组织员工,未知,3.从个体角度来看,人力资源规划有利于组织员工制定个人发展计划和实现其长期利益
